tconst	averageRating	numVotes
tt0341484	5.6	22
tt0323257	7.2	15
tt0149956	5.9	262
tt0530291	6.0	8
tt10613548	7.9	8
tt0679316	7.7	127
tt13702506	7.8	59
tt0506094	7.8	36
tt4187392	7.2	75
tt3370702	3.6	264
tt2670100	6.7	32
tt0944669	8.1	27
tt5424324	7.8	12
tt10249444	6.6	18
tt8735940	7.3	1357
tt5580576	7.4	6
tt6408974	8.0	6
tt0751818	8.1	356
tt0644930	6.5	36
tt0544137	8.4	37
tt0228804	2.0	29
tt0264202	5.5	146
tt8760294	8.4	5
tt0247735	4.3	84
tt3655058	9.6	22
tt8424974	7.6	7
tt14773114	7.9	16
tt3189814	6.8	23
tt9043280	7.6	11
tt0580317	9.0	8
tt5880960	8.3	1587
tt21998526	7.2	307
tt0668697	4.7	20
tt1624436	6.0	6
tt0093882	6.5	63
tt0080345	6.0	33
tt2105826	8.3	57
tt6153052	8.8	19
tt0567787	7.0	10
tt10868560	8.4	16
tt0960843	7.3	7
tt2331766	8.4	115
tt14209994	4.7	21
tt2107567	6.4	31
tt2389288	8.1	442
tt1977994	5.2	86
tt1680085	8.2	13
tt0249047	8.5	2459
tt0579708	8.6	14
tt11827694	7.9	975
tt0468996	4.7	1600
tt0155092	6.9	13
tt1059241	4.6	32
tt0285351	6.5	36967
tt6405058	8.0	165
tt1687778	8.4	20
tt15510352	5.5	1282
tt2387370	9.6	19
tt2587622	7.1	70
tt12748060	7.1	40
tt7208902	8.7	7
tt5795640	6.6	82
tt4694500	7.9	308
tt3533420	6.7	12
tt0213811	3.3	20
tt0711582	7.5	138
tt0093772	7.4	190
tt10608090	7.2	648
tt4655882	8.2	13
tt20190086	7.5	18
tt3833720	7.8	35
tt12294826	6.5	11
tt0614856	7.2	84
tt12409154	7.1	1521
tt1768891	7.5	11
tt14296462	5.4	9
tt5587700	6.3	36
tt0169150	6.0	7
tt5955590	7.6	13
tt0943819	7.4	11
tt0902964	5.6	245
tt21356100	10.0	6
tt1725577	5.5	23
tt0057259	6.0	2872
tt8706368	8.9	73
tt0068354	6.0	933
tt0669753	6.6	15
tt13625090	7.3	23
tt0142773	6.8	655
tt0044349	6.1	10
tt5676158	7.9	46
tt0864017	7.6	14
tt0694915	6.1	98
tt0166669	5.0	12
tt2034586	8.1	19
tt3216462	7.3	16
tt1206883	7.7	23
tt11204112	7.6	11
tt3330566	7.4	13
tt6166142	7.7	21
tt0289920	8.5	361
tt5092066	6.1	15
tt0068581	6.6	322
tt0047359	6.6	37
tt23827228	7.3	7
tt7091504	5.5	240
tt0291905	6.8	1192
tt1141944	4.6	153
tt2429148	8.0	123
tt0556666	7.7	25
tt9253872	9.1	1737
tt0099015	7.0	27
tt16369104	6.5	20
tt0283287	5.6	235
tt10026108	7.0	51
tt0077154	7.5	517
tt14441288	9.0	69
tt0695248	7.6	95
tt11614236	6.7	8
tt19811660	9.7	21031
tt0059341	3.4	13
tt6164342	3.7	158
tt2823616	7.9	16
tt3358436	9.4	20
tt5085392	6.4	9
tt2160955	6.9	11
tt1538427	7.5	15
tt10482560	8.3	6294
tt8994396	7.8	702
tt0102102	7.4	15
tt0096283	8.1	346983
tt10308950	9.4	33
tt0363653	8.2	258
tt8811954	7.6	5
tt4720126	7.4	15
tt1184547	7.0	7
tt1535611	6.0	26
tt16962844	7.1	7
tt0000565	6.3	614
tt6318202	6.2	249
tt2198927	8.4	21
tt14074042	8.6	23
tt2458922	6.8	12
tt10740550	8.6	8
tt6619378	5.0	7
tt1732137	6.5	16
tt4601670	5.6	255
tt2234100	6.5	21
tt0215835	6.7	150
tt1039191	7.4	155
tt20870520	8.4	31
tt5256622	6.9	9
tt3613786	6.4	17
tt1857735	8.0	6
tt3743568	9.6	5
tt0085313	5.4	145
tt0856137	9.1	10
tt0914532	7.8	23
tt7422298	6.6	21
tt1676510	8.4	25
tt0067625	7.9	2410
tt6056072	6.7	44
tt0439581	6.9	1565
tt8562988	6.0	17
tt2408482	8.5	11
tt6035808	6.8	73
tt0976778	8.3	23
tt3684362	6.8	67
tt1332621	6.8	137
tt15215864	7.2	26
tt0397371	7.1	72
tt8826466	8.2	43
tt11579832	9.8	5
tt1312168	8.8	9
tt2089322	8.3	884
tt0395649	5.8	8
tt0114620	5.0	12
tt1575673	6.8	8
tt0251640	7.7	1475
tt2001513	7.3	1332
tt5174658	7.4	9
tt0598444	7.6	17
tt0093585	5.3	196
tt3887822	7.6	3126
tt0656410	7.9	139
tt0362227	7.4	468084
tt2206082	6.5	819
tt16247334	6.8	6
tt2162719	7.0	31
tt0465436	6.5	12224
tt21916678	9.1	96
tt0984030	5.7	26
tt5134522	6.5	9
tt8272166	9.2	5
tt1697869	7.3	42
tt0084246	5.6	7
tt0023481	5.9	46
tt0667939	7.3	375
tt0338419	6.3	38
tt1164325	7.4	7
tt3335068	7.2	872
tt4411440	9.1	10
tt1443178	6.8	14
tt12739932	6.0	7
tt16118946	8.8	68
tt10832132	7.6	158
tt3599622	5.2	7
tt0552934	6.4	22
tt25415306	7.5	8
tt5335176	6.1	26
tt9817236	6.6	1015
tt0154473	6.0	54
tt12538386	9.0	37
tt0056841	6.6	219
tt8047810	7.6	146
tt1780871	7.2	75
tt1826700	3.6	19
tt7378922	8.8	36
tt0709491	8.1	283
tt16762930	9.1	23
tt18285154	6.8	31
tt0576660	6.3	16
tt1321218	8.7	19
tt20240738	8.4	80
tt0222233	3.8	47
tt4566948	6.7	96
tt8004664	5.7	15561
tt0075787	6.5	185
tt11206594	9.3	17
tt7139286	7.1	14
tt0276760	6.1	18
tt4831820	7.7	267
tt17423656	7.3	123
tt10328398	7.4	111
tt6706454	8.0	39
tt15438588	8.3	42
tt0131597	5.2	24
tt13979272	6.9	11
tt3829488	6.5	6
tt1848902	7.4	22622
tt0510279	7.4	158
tt2192000	7.8	5
tt0433620	8.7	1472
tt0417321	6.6	8
tt12598340	7.4	5
tt2366753	7.0	12
tt9460636	7.6	252
tt5861794	6.0	8
tt15340498	9.3	18
tt2323992	8.1	8
tt0665867	6.4	94
tt4498616	5.8	5
tt0969444	8.2	5
tt13593548	7.3	13
tt14123898	6.9	8
tt0638528	7.9	9
tt3715088	7.9	55
tt5045312	6.6	16
tt0700748	7.2	27
tt1734391	7.4	16
tt0110840	6.3	80
tt7243222	4.1	47
tt11294702	7.8	52
tt0053563	8.5	110
tt8204310	7.6	17
tt0559214	7.7	80
tt1376317	8.5	8
tt13103406	7.6	6
tt15113018	6.9	8
tt0391917	7.0	98
tt0503844	7.1	121
tt9879720	8.6	8
tt2042495	5.6	50
tt6731638	7.8	22
tt9623930	9.0	48
tt11809298	7.3	49
tt1267167	6.6	21
tt25433342	6.4	10
tt2262532	8.0	28919
tt1129029	7.3	1401
tt0210111	7.0	20
tt6428202	7.7	13
tt21237634	6.4	253
tt2978048	6.2	31
tt0100771	4.5	167
tt2066204	6.7	37
tt1029097	4.1	383
tt13117166	5.6	43
tt0061506	7.2	24
tt0109721	5.8	370
tt3962534	7.0	8
tt8939054	7.1	10
tt1913170	7.7	15
tt8583932	7.0	8
tt1355354	5.0	8
tt0578747	9.6	6
tt0043692	6.4	119
tt10140244	7.3	77
tt6131658	6.9	10
tt11433558	10.0	6
tt1330858	6.9	10
tt7894158	6.3	47
tt0373502	7.0	10
tt0358758	7.2	81
tt4016290	2.4	5
tt0356804	8.0	103
tt3856718	7.5	33
tt1706624	7.9	16
tt0377131	6.9	692
tt0946241	7.8	10
tt0759128	8.1	40
tt4769024	6.8	141
tt9899340	7.7	4869
tt1197648	6.9	8
tt8595548	8.8	8
tt1657458	6.3	17
tt11952974	7.1	3239
tt0298265	6.2	160
tt0498502	6.4	62
tt14556850	7.9	19
tt0684002	7.9	49
tt2819310	6.9	7
tt5447082	4.9	359
tt7857818	7.5	8
tt9913350	7.8	237
tt0344773	7.0	40
tt0063049	6.4	6567
tt0650078	8.4	28
tt2706494	4.2	35
tt0912996	7.9	10
tt0348425	8.5	14
tt2192103	8.1	3378
tt0177713	5.9	23
tt0015778	7.4	25
tt0179814	6.9	25
tt0013149	5.0	367
tt0033279	5.6	378
tt3268892	8.5	27
tt2381361	7.5	13
tt2691048	8.6	555
tt0170280	4.4	9
tt10773594	8.8	6
tt1926686	6.5	14
tt0037576	6.3	1873
tt1138926	7.9	8
tt0304355	5.2	138
tt3887932	7.6	7
tt1494563	7.3	27
tt8711506	7.8	211
tt10505054	8.0	21
tt1125865	4.6	942
tt1906468	5.7	138
tt8810942	7.1	10
tt0861773	4.1	627
tt0872267	7.4	330
tt4245010	9.7	11
tt20228196	6.5	11
tt16427198	6.6	5
tt2245177	9.8	11
tt4832814	4.9	168
tt1480997	8.4	70
tt2556594	6.2	15
tt6284866	9.7	8
tt3997026	8.6	77
tt4166320	7.8	6
tt0061751	7.7	74
tt1515716	6.8	12
tt0646279	6.7	33
tt0301693	6.0	8
tt1676239	8.0	121
tt2690380	7.6	5
tt5284492	7.0	2089
tt3558272	7.4	14
tt1977389	7.2	43
tt0508357	7.6	525
tt3572926	8.2	123
tt3284388	7.6	9
tt1692079	8.7	8
tt0124814	2.5	19
tt1170823	8.1	1402
tt6828246	6.0	46
tt0045218	5.7	137
tt12269950	7.3	25
tt0103048	5.3	56
tt7400834	7.5	318
tt7189780	6.4	77
tt9556588	8.4	6
tt5483460	5.0	6
tt0624194	8.0	84
tt26350853	4.2	15
tt19886970	4.0	8
tt5811098	5.9	8
tt0151566	7.6	75
tt0893123	8.1	176
tt9252486	5.0	28
tt2323471	5.6	9
tt2162601	5.9	8
tt13007904	8.9	2312
tt1119480	6.0	8
tt20216540	6.7	7
tt2234070	5.9	11
tt6405744	4.8	13
tt1172571	5.9	18520
tt3662410	4.6	8
tt0819877	7.1	14
tt0214779	5.4	19
tt0591801	7.3	9
tt0330206	7.4	9
tt11083630	8.5	789
tt2288976	5.3	14
tt9125300	6.4	234
tt2882484	8.4	9
tt0432807	8.4	1820
tt0031505	6.3	10507
tt1840388	4.6	3748
tt1614239	7.0	19
tt2072526	7.3	3272
tt13182654	6.2	53
tt5904154	7.4	257
tt7329780	9.4	7
tt0334433	8.7	12
tt10023758	7.2	13
tt21604810	7.8	5
tt1823198	6.3	20
tt0046141	6.7	76
tt0837756	7.9	41
tt11834562	6.8	25
tt1791527	6.2	69
tt10805604	6.9	149
tt6885366	7.0	120
tt13866046	8.7	16
tt6649816	1.0	14
tt7893296	5.1	250
tt0525088	7.7	27
tt6255624	7.2	6
tt7926754	7.2	8
tt11869098	7.2	185
tt3588604	5.8	36
tt0115137	5.7	3251
tt1768635	4.5	14
tt5472372	4.3	304
tt7032374	7.3	83
tt8227098	7.2	6
tt23622298	8.2	6
tt11674036	8.1	16
tt5997174	5.0	7
tt5719082	6.4	6
tt13480938	7.2	203
tt8351638	8.0	10
tt0496272	5.8	148
tt2588164	9.1	13
tt0595247	6.6	13
tt0085218	8.0	8265
tt4306742	9.1	23
tt0223036	8.3	44
tt5755446	6.5	38
tt3864410	5.2	51
tt0558620	7.4	92
tt4977180	6.2	15
tt0386922	8.4	15
tt14483246	7.2	15
tt4217628	7.9	8
tt0199753	5.7	58711
tt23032082	6.8	18
tt0104247	7.5	69
tt10006270	4.9	714
tt10431586	7.6	21
tt1396968	7.7	6
tt5210950	5.6	9
tt5980444	8.6	10
tt12375660	7.7	39
tt14839348	7.2	10
tt11166904	7.8	36
tt5989500	7.9	81
tt0833891	7.7	8
tt14745650	3.9	24
tt0227890	6.9	47
tt3561416	6.8	14
tt2152822	5.2	17
tt0071512	6.6	1563
tt1007471	7.2	130
tt2205643	7.5	16
tt0564326	6.3	30
tt12136656	7.0	27
tt5239780	8.4	3046
tt9569458	8.0	904
tt1372724	9.1	11
tt0107349	6.5	2103
tt2877196	8.2	16
tt1195352	7.7	60
tt1682450	8.0	1035
tt0426381	7.6	100
tt8653484	7.3	14
tt20518134	8.4	6
tt9135772	6.8	356
tt5542354	6.6	335
tt10578490	6.8	223
tt0677769	7.4	56
tt0126650	8.0	9
tt4543848	7.4	275
tt0404026	7.4	28
tt1768110	6.0	9
tt0807692	8.0	668
tt20770196	6.7	6
tt2635882	8.3	50
tt3509818	7.3	10
tt0901365	9.0	2179
tt7367070	6.8	63
tt7323382	8.1	9
tt0538798	8.4	57
tt10605682	8.9	27
tt13842422	7.4	18
tt0381147	4.7	95
tt1446980	9.6	18
tt1727638	4.9	8
tt9093816	8.0	9
tt13784584	6.2	4486
tt1236433	5.0	44
tt1447556	6.8	20
tt0042215	7.5	88
tt1247763	6.1	10
tt5487156	7.2	7
tt1669705	5.0	25
tt1538878	7.5	10
tt3273362	7.3	13
tt0177991	6.7	2201
tt8773494	7.4	11
tt8297866	7.9	470
tt9044128	5.5	976
tt8755748	8.5	14
tt5580392	5.9	4705
tt18345812	8.6	27
tt10475234	9.0	12
tt0097882	6.0	405
tt14201462	8.0	39
tt8196372	5.8	14
tt12546262	8.0	5
tt0636841	6.1	16
tt12777842	7.2	6
tt0411987	7.8	40
tt15168476	6.6	172
tt8933676	6.6	6
tt0936136	7.7	53
tt0891073	1.7	21
tt15005760	7.8	78
tt2075891	10.0	37
tt4403274	7.6	10
tt0353478	5.4	17
tt0212638	8.1	18
tt21955376	9.9	55
tt6104692	5.3	9
tt6598222	6.9	31
tt3090598	6.0	25
tt4915016	8.4	1311
tt2474766	8.1	50
tt2239259	7.5	605
tt0402273	8.0	8
tt1573785	4.9	69
tt2980696	8.0	13627
tt0846761	7.8	109
tt2118662	5.7	57
tt20912954	8.6	10
tt0047322	5.9	23
tt0882431	6.4	108
tt20952110	3.2	63
tt18069976	8.6	5
tt1126129	8.1	75
tt3680818	9.3	2085
tt4136888	8.8	6
tt1183197	5.6	15
tt0333898	6.3	20
tt0629335	8.0	296
tt5229026	6.5	20
tt0578651	7.8	63
tt15340094	9.2	69
tt0119247	5.8	2755
tt7914588	6.0	8
tt2190266	6.9	36
tt0648266	6.9	265
tt1260953	8.6	26
tt13364380	3.5	1430
tt0592916	8.1	1288
tt11247078	8.2	7
tt4136738	5.4	21
tt4261328	3.5	444
tt0001728	6.7	16
tt1596478	5.4	17
tt0047410	7.0	53
tt1345384	7.7	8
tt1700644	6.9	184
tt1884616	6.0	5
tt1877230	6.5	15
tt3143922	6.6	195
tt0482879	6.2	18
tt1874642	6.1	12
tt0104669	6.3	47
tt0629027	8.0	70
tt3137806	6.9	22
tt0672977	8.3	64
tt13166366	4.2	25
tt1249295	4.9	43
tt10470806	7.8	116
tt11819198	7.7	61
tt4958594	7.8	117
tt3173882	9.0	6
tt14146062	4.8	6
tt2629564	7.4	77
tt0723037	7.4	39
tt0089775	4.7	298
tt11033932	7.6	32
tt4309260	7.1	13
tt1771260	7.3	82
tt0416863	6.8	20
tt1561931	6.3	18
tt1675777	6.4	23
tt0309048	5.3	223
tt1272231	8.2	12
tt0288468	4.6	206
tt5920978	6.7	13
tt0559830	8.2	281
tt7067024	9.4	8
tt13269454	7.7	96
tt6427160	8.0	21
tt7556296	6.9	28
tt0070661	6.4	18
tt3917844	6.2	13
tt0378679	5.9	10
tt0301000	6.1	44
tt5004700	7.7	221
tt0459936	7.7	70
tt1466069	7.4	59
tt0023449	6.6	32
tt0045973	7.0	150
tt2108715	7.2	20
tt0280992	7.5	55
tt11536752	7.7	145
tt22053208	7.8	15
tt0025241	6.4	14
tt0036700	6.0	48
tt0121121	9.4	12
tt0882318	8.0	24
tt3585942	7.1	81
tt7776014	7.7	9
tt2010900	6.9	136
tt0095815	6.9	176
tt0699486	8.0	2013
tt0727268	7.0	32
tt3907908	6.8	15
tt0525260	8.2	35
tt0381198	6.6	26
tt13350194	8.3	19
tt4284266	7.8	1232
tt0008679	5.0	505
tt3342530	8.2	7
tt2449890	8.0	729
tt1032563	5.1	34
tt0857280	6.6	44
tt0321259	7.2	30
tt1527070	6.3	22
tt11304960	7.4	29
tt1630255	5.6	704
tt0102571	7.8	3097
tt1515451	4.3	304
tt21627282	9.2	28
tt1422197	5.2	27
tt0707336	7.8	247
tt15897758	7.2	104
tt19037550	8.2	1548
tt2570228	8.9	19
tt1042148	3.1	10
tt9347030	7.3	25
tt0143891	5.7	272
tt0292740	4.0	781
tt0225797	5.2	147
tt23722482	7.9	8
tt0028002	5.6	279
tt1475261	8.2	52
tt0335706	7.9	9
tt1705623	6.7	140
tt22755692	7.0	31
tt0352819	9.1	27
tt0325134	7.5	15
tt1753664	5.6	41
tt3762774	7.0	9
tt4223322	8.6	37
tt7507548	7.1	8
tt1360033	7.8	20
tt0904610	7.7	49
tt0758790	8.1	76722
tt1759721	8.9	7
tt8728702	8.6	32
tt2617600	4.1	230
tt12570830	7.8	6
tt0119328	4.2	361
tt0282822	2.3	253
tt6676458	6.3	33
tt0506656	8.2	16
tt0156530	6.2	11
tt12772904	8.2	5385
tt0115324	7.8	89
tt1367153	4.4	5
tt1342880	3.3	8
tt1943638	7.8	91
tt1463774	5.4	27
tt2247719	7.6	643
tt0888422	6.9	27
tt1043798	6.5	14
tt9141104	5.2	11
tt3799576	7.3	613
tt0254009	8.2	83
tt15559588	5.2	15
tt0711153	8.3	163
tt0036531	5.7	192
tt5608108	5.5	87
tt3814194	6.4	11
tt16262984	6.2	39
tt0077642	5.3	113
tt1692075	8.3	10
tt13743738	8.4	33
tt8443142	7.4	7
tt12745216	7.1	470
tt2978822	6.4	10
tt0450090	6.1	19
tt22988188	6.1	7
tt9348996	6.6	301
tt0683669	7.4	20
tt2764784	7.3	19423
tt12283008	8.4	23
tt7967894	8.5	14
tt0686932	7.2	54
tt14233216	7.8	22
tt0275385	6.0	57
tt19269126	9.4	7
tt2093976	5.7	7
tt7028362	6.3	22
tt1113897	5.5	11
tt0128649	5.4	62
tt17940788	4.4	14
tt0496834	6.6	59
tt6343220	8.2	103
tt0155030	6.4	24
tt0086585	5.8	540
tt0420684	8.7	8
tt0644879	7.8	58
tt0383064	5.6	111
tt4743134	6.2	27
tt0511104	6.9	582
tt1048094	6.6	8
tt1177198	7.2	9
tt0881908	8.2	20
tt5607880	7.7	7
tt1519455	6.8	11
tt0909718	7.2	104
tt3319822	7.6	9
tt0560281	7.5	60
tt2689276	8.3	8
tt0737795	7.8	53
tt21333374	7.1	15
tt0816676	5.4	25
tt2305226	6.9	29
tt4319784	7.9	10
tt14905766	9.6	5
tt8741422	7.3	411
tt4737766	5.5	9
tt1423381	4.1	46
tt1612372	6.9	52
tt5574210	7.5	312
tt16563562	7.7	30
tt0183961	6.1	120
tt3203310	3.9	26
tt0134181	4.1	8
tt11998242	7.7	25
tt12920952	6.9	163
tt0035868	7.1	35
tt0375290	4.8	40
tt0746911	7.9	20
tt7288652	8.2	52
tt4164120	6.6	18
tt1928992	8.3	51
tt0624404	6.4	29
tt0345576	6.4	42
tt0580504	6.3	44
tt4365424	9.3	6
tt0317379	5.8	17
tt0111948	7.4	2205
tt0063742	6.3	145
tt9455436	6.1	215
tt14747832	6.3	7
tt1855906	8.6	8
tt0458443	5.0	38
tt1611889	6.5	18
tt2284158	7.6	9
tt0028149	6.0	120
tt1876534	5.5	8
tt0201850	7.3	11
tt1549481	5.8	11
tt0001364	6.2	12
tt1758492	7.0	73
tt4303028	9.6	5
tt0565411	7.5	135
tt0650100	8.3	31
tt2197492	9.2	9
tt0117193	5.1	3062
tt2616720	6.2	17
tt0183781	6.1	8
tt4768470	9.0	26
tt2373625	8.0	14
tt0922111	7.5	40
tt2558608	7.0	10
tt0509295	9.0	23
tt3020696	8.2	6
tt8366502	4.4	3848
tt0208185	6.3	13351
tt9586930	5.0	16
tt0539814	7.8	367
tt0353665	3.9	160
tt1506996	6.8	235
tt15977364	8.3	492
tt10596982	6.7	42
tt3132698	7.5	78
tt7980938	7.8	15
tt0582887	7.4	35
tt12518102	4.2	12
tt0031992	5.4	23
tt6332084	5.9	52
tt0286763	5.9	74
tt1503007	7.1	10
tt5608892	8.3	8
tt0621005	10.0	10
tt6776048	4.6	5
tt14682412	7.6	8
tt0653822	6.9	51
tt5588880	6.6	13
tt0249025	8.2	21
tt13920588	6.0	5
tt2924104	10.0	36
tt23787108	6.1	7
tt0048239	5.7	665
tt7783322	7.0	392
tt0394064	6.8	309
tt6580050	3.3	487
tt5342374	5.6	24
tt11261074	9.1	65
tt13107596	8.2	348
tt1297300	6.1	65
tt1382525	7.8	14
tt0511731	8.6	22
tt11159908	8.7	70
tt7561610	7.2	171
tt3753680	7.0	7
tt2270382	4.7	1473
tt0047300	6.8	220
tt13826398	9.6	7
tt5170452	7.1	582
tt0070261	3.2	24
tt3909902	7.8	428
tt2209753	7.7	40
tt0102597	5.3	420
tt0858975	8.1	924
tt0424608	6.4	149
tt10670136	7.1	17
tt15789286	8.0	33
tt2085939	7.0	45
tt6832690	8.4	13
tt1194616	6.2	9197
tt0068820	6.5	95
tt12281240	6.0	5
tt0024897	6.0	239
tt9119228	8.0	11
tt2906878	10.0	22
tt0106733	6.8	56
tt5094248	3.3	7
tt9685662	7.7	9
tt2265359	7.0	10
tt0137133	7.6	46
tt3610060	4.8	8
tt8289124	7.0	32
tt0521437	7.2	37
tt0577434	8.4	37
tt1116849	4.2	6
tt2304933	5.2	112119
tt0866572	5.5	29
tt14537060	2.9	533
tt8698496	8.9	371
tt4474078	6.6	7
tt9150182	6.9	51
tt1156690	9.7	7
tt0178145	6.6	6152
tt0304711	5.1	18080
tt1507256	7.0	29
tt0039075	5.3	141
tt2170114	6.9	54
tt0119694	6.6	155
tt5815472	3.9	82
tt14433324	7.0	11
tt8202918	7.1	10
tt0033594	4.6	32
tt18831094	5.9	11
tt5882636	6.3	30
tt0704407	6.5	11
tt1256358	6.8	84
tt1385850	5.2	15
tt0939014	5.4	7
tt0094652	6.2	29
tt0217884	5.4	30
tt5163162	8.4	368
tt0300906	7.8	154
tt0239855	3.6	40
tt9320282	7.3	209
tt14371750	8.2	260
tt0556167	7.2	110
tt5632840	6.4	166
tt0635459	8.2	48
tt0083641	5.5	3014
tt14664614	6.9	123
tt0614904	7.1	59
tt3703898	5.8	75
tt0099411	5.9	41
tt2217046	6.5	19
tt16992654	7.1	106
tt0238120	6.7	84
tt6980630	10.0	8
tt4882846	7.6	18
tt10234774	8.8	284
tt0923714	7.2	2326
tt7152836	6.4	179
tt14049196	7.7	9
tt0036931	6.2	7231
tt0654658	7.7	35
tt2071356	7.6	115
tt2139467	7.4	15
tt0696296	6.3	28
tt10121504	8.6	18
tt19394806	7.5	79
tt6409762	4.7	2909
tt0617228	8.1	36
tt1584194	6.6	16
tt4119548	8.7	57
tt6890566	6.0	30
tt0506403	7.9	19
tt0891059	7.7	9
tt0780461	5.6	198
tt3267392	6.9	120
tt5266218	5.3	987
tt5142068	8.2	11
tt2569068	7.9	314
tt0804202	7.7	11
tt0178608	7.5	22
tt0074250	6.1	138
tt1107443	6.3	20
tt2452182	6.6	865
tt0583466	8.9	5166
tt11742492	8.3	11
tt9387074	6.4	9
tt0306173	7.2	15
tt2103251	7.3	121
tt0894164	7.3	20
tt0234865	5.4	129
tt0596314	6.9	105
tt7228276	6.6	7
tt0384373	8.7	43
tt0393944	8.2	11
tt1108781	7.2	14
tt3439120	7.6	106
tt0743200	7.5	70
tt11550202	7.2	457
tt4122870	9.4	11
tt0048635	5.3	29
tt2139555	5.9	29034
tt0937409	6.7	119
tt1137741	6.3	42
tt0371434	8.0	77
tt1303812	6.8	531
tt18182202	5.5	39
tt0066796	5.7	23
tt4603632	8.6	51
tt11301374	6.7	454
tt0748791	7.5	319
tt6030542	8.3	7
tt1506677	7.1	17
tt4277684	7.4	7
tt3014356	5.6	14
tt0020541	4.8	16
tt3068296	9.7	18
tt0935117	7.7	83
tt14737352	8.6	5
tt0560656	6.1	12
tt4265386	5.9	13
tt16969906	4.4	606
tt0430555	8.6	13
tt0084723	4.6	471
tt26342911	7.9	27
tt11113964	5.1	407
tt3681448	6.8	605
tt1494868	6.1	77
tt9275630	8.9	18
tt9342228	7.8	162
tt0618782	6.4	81
tt0795461	3.5	73561
tt5272154	6.8	7
tt0537405	6.9	18
tt15568766	8.1	30
tt0446464	8.1	39
tt1783272	7.6	44
tt2364560	8.5	6
tt0055536	6.5	441
tt0639628	7.2	387
tt10952186	2.6	12
tt0525220	7.7	35
tt0104089	6.1	286
tt2523190	7.4	8
tt2276575	7.3	7
tt0631309	8.3	108
tt0090865	5.3	1130
tt1216420	7.8	5
tt0054883	4.6	169
tt0808895	3.5	134
tt7134234	6.5	14
tt12126132	7.2	10
tt0731926	8.1	69
tt6286024	6.5	7
tt0847102	6.1	14
tt0126672	7.3	50
tt3883976	3.6	232
tt10101014	8.8	50
tt5759758	7.2	13
tt11729714	7.9	14
tt4850362	5.0	6
tt1997343	6.4	8
tt10863978	5.4	392
tt11828912	7.1	36
tt3302912	6.9	40
tt0031211	4.7	200
tt1548682	6.8	7
tt0623986	6.8	7
tt0111104	4.8	545
tt0639569	8.1	54
tt3517936	7.5	154
tt11458230	7.3	23
tt8529066	5.1	134
tt0107994	6.9	28
tt0891309	7.1	11
tt4028068	5.5	43
tt9293986	8.0	7
tt2779872	6.0	8
tt3359404	7.7	134
tt0446134	7.1	70
tt0447788	7.0	24
tt16494978	8.9	7
tt0733377	5.3	6
tt5495748	8.7	178
tt0903088	6.9	683
tt4408536	7.8	8
tt3376542	7.6	11
tt0301084	1.8	27
tt0917971	5.8	8
tt0431992	8.1	31
tt5933804	2.4	33
tt0043476	5.9	1162
tt4332798	7.8	6909
tt1369706	5.5	43413
tt0368339	8.7	11
tt16288900	9.2	106
tt13485638	8.6	8
tt11299710	8.1	105
tt0150983	6.1	13
tt1383746	6.4	5
tt7806906	8.0	6
tt0660419	7.5	16
tt4337928	4.8	398
tt6706072	9.1	9
tt0527417	7.6	11
tt2373548	4.2	120
tt0704380	6.6	9
tt14408650	8.2	49
tt12922392	7.5	29
tt1777127	6.5	1131
tt0594884	8.8	17
tt0026723	6.6	552
tt0701620	6.4	10
tt1168002	7.1	310
tt2119465	8.7	13
tt0562584	7.2	12
tt7464238	5.6	12
tt11742074	10.0	28
tt19395520	9.3	8
tt20752828	6.1	22
tt13039628	6.7	25
tt0644699	7.0	28
tt6560346	7.5	720
tt0821726	6.7	24
tt2987916	7.7	68
tt1728734	7.2	17
tt0235675	6.0	19
tt0299589	5.8	22
tt1787621	7.9	23
tt0106564	5.5	131
tt6460378	5.2	5
tt14728934	8.0	9
tt0029517	5.5	174
tt5335334	7.5	56
tt2236432	7.2	9
tt0602396	8.1	174
tt0432744	7.2	6
tt2013422	9.0	13
tt7247288	5.1	8
tt3421936	6.9	17
tt2089407	8.4	38
tt0817053	7.2	11
tt8531010	7.4	5
tt3679478	8.3	366
tt1471151	3.1	10
tt0383846	8.4	10978
tt0669786	7.1	20
tt0100229	6.3	23
tt3750568	7.0	5
tt6275938	9.0	7
tt1093173	6.3	8
tt0118943	4.7	250
tt10599028	2.7	71
tt0161264	6.4	18
tt0045265	6.0	367
tt5634754	6.5	6
tt6300104	7.1	15
tt13503248	6.9	14
tt0247254	5.1	2138
tt7822948	3.1	10
tt0871732	7.1	224
tt12204412	7.0	30
tt0086325	3.5	9068
tt1431056	6.7	62
tt0437033	8.3	92
tt7120514	9.1	10
tt1016657	6.4	24
tt2196488	6.4	552
tt1333167	7.8	6
tt0759931	8.8	8
tt1710650	6.5	66
tt0723932	7.6	15
tt1616163	5.6	6
tt0131058	6.0	52
tt0244200	8.1	25
tt15490014	6.2	82
tt14549982	7.7	21
tt11258096	7.7	98
tt23465398	6.3	6
tt4214614	6.3	49
tt2614072	6.0	50
tt0547132	7.3	12
tt0804257	5.9	10
tt8206550	9.8	7
tt0543547	7.8	42
tt1640687	3.7	26
tt16444982	6.0	16
tt0829216	4.6	51
tt1196654	7.0	5
tt5030150	7.5	111
tt13273264	7.1	38
